numeroruc,canal,grupo_propension_cartera,prioridad,experimento,rol_experimento,grupo_gestion_asignado,score_propension
2D7A87F631FA6D2C1335D3586075DF6619834257BD6CAABEC719668D3BDD6E03,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391442170814753
31CE9BC0855D0273E57ADE696105AE38A09340B79C8700ADF5CB41BF3EF95633,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391420274920777
C6D7F07906D28E62E4610AFBB420816C2FFF2A4EEEA2B998FB1622AC81E10AE3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391390024269128
D26DEFB15EB8C8DCAFAD39CB110049EF483993B924A9429C145DDD3D54B3ACB6,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391263947558685
3434E78DC18010992842572AC1088122192742974614B7E6681C6D587584E448,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391189296122906
A6B009CAEE3B6570191C6B29C25903A41A178F3EC6408FABAF25929B5BCD459E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391184970036634
06D277AF24753CB8DA0950CFFA915529C3247F50F188FE7DF3C0052725EA2D10,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391125622617964
7E7154E73F53846412048080BE9EE4FE7929BB309AD26F6F9B76F27B1B7A26D0,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391117384475166
884DC47A3CF2691EDBF9003CABE0641976BC85D2C10AC01CBFB44D081EC83CC8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391051262430398
519F17923003B0BC2279551B7F064997883212AC689A4846C6175DAE1A1FF770,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391008100419361
26185A2A92A6D53541C4858944A181AE4F1F54F64C0C647562100DF3DC8E5169,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4391003061554169
82220E80C47ECE6350DC5275CA3672DC98127C372B388460C4E9A91A0574776B,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.439087478759555
EB2D756BB056D91A7FA55FE4DEED6353BA5C04B045A25C5FE6893D51AA789285,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.43908539063759
97329F77A5F461BAD87AD71D827F2FAD4C3BE711140BC7D049784DD7E49875B1,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390760644558194
CD881F32215C3DB8B7CDA7FFD330D4E1228A321C1A48B4A852A98AC74D92F833,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390742841290369
E3B9953C6C92CBE0BBBE172019B1AF4975DF91DE923FCC763353DE6B9FA0E4CA,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390698348970548
66BD06C3105529F763F329FACC7B6B05E5391501ECC9D22F83FF3D06E15C5EF1,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390683239558682
90D8E65BEC26677853AF1A600219F3C2333C0F3C449461407E3D053C5385B59F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390554951044597
5CA266055EDC18EFF097E83F4B584010AB2A5C31508EBBF976C671220707A1F5,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390539487902844
C0865AF029888DBC573189153A3531B200DD8A5E4F6419DD038EBB688A2C492E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390455130349116
6727BC9A15D7CD8CF032F0F3BB8C7263892497B9C3AC0E26ED752D3E6F85B156,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390429826600183
3DBF9588D1D9A4CCA0D12BE88248964D1C927CC799B17C739942A4DA43699730,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390383245315249
F54EA62B5E1093CC47A2D2DC492B574A1EB7EA493EABEA4C435875F3470980F1,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390377980896727
AB248813AC60E6489340F5F3931256AE81901B22CA4B8DD2B160ACFF9E593F10,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390286382594344
6CC895173BA4827D3B9A812646FD6E8133932664F8FACA444DB9D3ADCDE7499D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390241173950776
60DEB8B36AA61B8EC767FB4851BBA4E33C5671DE65344A23E65D143E096509C3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390023508117204
667940BBB71C6ACB05BA44DF8B57386547B9FC8A72BCF60B59A67274EF6909E4,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390022538121982
7A19D90958D947C1C7A338C4AB21A59428388031055EAD3EEEB1D121AFB0ECBF,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4390004935647819
26BC639CEAB15279EFECEF44236500063A0C84D4E75AACFACE6335BFFA2F41F9,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389904009541848
5DC5B942E188B32DFDF18E5A3322E7D78B94E3F5E7D3FE5CB06A912BB01250C4,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389895369019824
6AF98921633E8C4E4EDAACDDE39E8687BBEFC6ED01B87839597CB431DD33AE07,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389879269873241
B4C561F0B84890E2555761F397B05494B3DECE77BA064C23722E5733CD9E4765,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389788774434146
68C40C3F90CBDC10D09628C725685C6E634BE2E3370852A12D9AAB6F18B12CB2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389717423634926
8BA2EFB34B33DCCB9FFC60D87A5AE69A0F4E625A10FDB327087281601266DEF2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389712491139566
DB369D10E3D4C5F891BB7A91B016DC744916FCFEFC2531D0163D6A22B0B2B7E5,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389682350022587
4BD4D618513C5CA9B98820FD685854C7079AD124219BD9EB527268F1A3E6C11F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389641956464615
7563D55B94659747466A41712638313AECFE5C919DAB2E7051C33ED08D1CC60F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438961694321445
57B5D040812ECC7F286329E383CD44F7C58B568DC1219B57A88D2DC9351E03B1,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389587278362468
FF182E36B992D0EB828C1FE0C06CB1A2A490F94E3B425FE9272C806876D010E3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389569917469602
D6BD800DB51E409BE4AD592F4EBD87E0B9C03EC594F1C36A98C06D3B7EFB9FA6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389485558476236
7F5219550CB5003FDFCCC700B7E41D8F6A744359A8FD8E2ECD3EABC3113D1234,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389477476433712
E3E2D9AA0E7A2DA094BC9AD9D054AF98A8E79775E2CD279C1815CCA8850795DE,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389459157751571
C4601B9C9056EC705CAA15B2E5F1BD1E01805D6E04C6CD3BDF73D62103F3A805,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438927920412641
C8A9D68F02A48AC8D741D05A2F108B3EB63AF76012919CF802E11F85288CCB39,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438924047411984
67BC2995CF5CE74D8CD5FC2F24FA07382FD51EAC7647A407DF1E5A196CE7CD73,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389230964437714
2DDEB6C569107B3913C4937389C8043691D1330BCF2B720B37DA1C5F0F2FC608,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389214573178042
6FCEF1667659C39ACCA8A54A7615EA658A4D1856C40673254128F1FFE282B1B2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389184623375081
A7CFFE057E58BF5376AA0694FD2B5EA8FDBD427FD41B5D3E18C9D0C9D97E98E0,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389118897565118
AE9FAE92FB43EDEBC57B1AA18ED59B0D031AD9CE0D7FC93E7B83671D27889713,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438910040306655
1D4AEDBBBE79797E0EC2189323AB4EE0F4B61C7796D7E84FE197DB6A3F85B22C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4389004792462378
10C6830A3332707D0C1B66377D15EC216D40DF2A9B1A0303B38B9DCCF778AA50,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438898514336862
C8D04D989EFE4DFDD58F33F1606008F177D11FEE72C35FFA9425BF8DDEAFF5B2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388944935744256
B4FA61CBBF3C5EA854DD075F22E53CD84C59AB272636455B7F8384DB992B5607,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388894150168365
E4518AD5E85943BBE48B68FC1ED04FAC1146DDC86F0E5B5EE06A236EA6E4A4EB,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388872089863458
DE89CC4D975169D38DA4DC7D8F17A4D9E57ABF196AF11B136018BAFA897A51CE,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438880618916108
293BBD524A429ECA20D2EF8012BD33077CF0A40DBF0EAC948D5619821D30E0D0,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388750327221035
986971F00EA04744855182B3BD5D9EBBA82FF0D1D711897AFA9210579B57E7F3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388636172263509
5AC88F7C4FC5F81ED3B5211A7869925A894CB1F21A4FFF55A52BD9159E7C68DB,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438852028394085
05569C70788FD46980FFA3428849941E1F0C1CAB1E21A9FDA2EDA41BF3F63B3D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388495722581422
3D7BE963A44E3280C6E4B73C12D833780126F02A5A603CD3C4BB177B673D6269,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438843124951657
093683AE017D05FAB65F3F086B271C5442C0B76AF2D4096E2CF7CB638D431C50,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388346680280022
AF6A87DCABDA8D191C3696F699DD50BEE44DFE66A27FF21D927BF3096B37A003,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388286282453738
91171F6E4C4343D92189163A0513A44A2C89EC44B91CF5C73DC485D34FDC9449,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388250252418715
F7834217837531538632017142A73860D2733860DB56A7A5F52397F9A98C1196,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388248303681046
7E559D617963739EA225FCD218156ABD655BCBE27FF583F3AABDCB9222358E1E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388189176187453
524F7322CC032F20B76A2212A63995D948BF8E8D0DFEB0121E25DC7B204D8F14,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388174379567666
5D2643F1DEED08E23C4C3548C615DC3DFED6F85BCB88C8CC088B2EC7DC5A72B6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388091202830199
A7CCCD2813A904F6C2A362494F2AFEC3CAACBA0C453A557D7DE6E24579CC57DF,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388035098900386
D9A6CDDC84172BB489DDC3BDD0EBA9AD81A209BA5D27D89258D99536C0C02C8B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4388014036498866
6D2686FD9635C3096C83FEDCFAAF6926497E405F5D3F301CCA463D5E6486F61D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387974586087259
F3A4DAF0F070C0FB5FFD4A3837F93236ADA2CBEA4F1E8AC5360BD104A9192040,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387968790299669
13992963AD471039CCC634CD348B3636D94A18E2B8782F3CE0D459A6F432F104,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387956892352472
5A42C107FFE720D231F1FFB84D577DC2C777A701CD2497C366F2780F4C261868,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387813358655061
A1B1FD0A11965A39D55C5B42FF326DC7152ABA9CCA1E7919C706F364ADB960F2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387791979736967
DBA57502DBC420194AC15062C32B0217A6FB711D35F5766CF3B5A82566F9B6B4,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387789608920779
17CA20174B68BD25C634D6231BE1A9A8AD6165F21252D15BDDA643EBBE2DE589,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387762339140192
448A624A9463E355C64F862653FC1F9898663D5A3268AC366B56E1CC08D461F2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387738302165167
082423EA09AC8D580EC0E600D63F83719637E29AEB0442BDE526C522404341A0,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387646073597993
C39EBD0B1A3F50A3F8459080500CE8B869B34E0E0912EF1C68C060CC2842EB88,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387603493578086
86AE75BDB3E8858F1EB007A78E1528D9B28DB9551AEC0A4E2C7B4EA585CE6A7F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387591686678563
D3078C91F2B49BC9F58FD6D5EF51E6F193995F8AE1E8C0817C90ACA5AD2D6D3C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387556095526134
615027F63000AAA990382AD8B413FAD2B66EEA459A44B17803BF6D74E4C7F2D2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438746176535419
895A60D5F7D3560B0BB6B8281751932034292F4C5559CCDC34EF010A752B866D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387351679521951
33DCB20AE9809D0DDD3D8A8B41BBC7AEC63DAE4FA49C70D454470C82075C60AE,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387321544528588
D780AAC59B6162A319148F93DBE762EAABC695FB7763D5622B5AB6A504D5B5F2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387175640612
B71E2D72EE9360FA063B300CC36A2A4FA1EEB468A05BB606A1101D04A7B07144,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4387060142751001
D1B96659FD896150E1BC3263BD76696F54B58D552391C9DC80C02D0AE59557B3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386962751177861
19AAB8A5116EC4CFC713F100D520580B297B07EFE913ABF783912C3E0E01B51C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386962751177861
33A167E615FAB3CD621E11269F6B1C2649A6F91B194DAC715FBDF97482BC98D8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438695409165007
5E4560C665A4426E5D8069902E75B5B0FCB5B1AA25CE6F9E417514C876B6CAEA,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386899977103287
B4FC399592C44B37F03E5B63EE4493348D30AD75A8EC7ECC093690AAD508CAA6,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386828064337521
6CA88D590E5348A3AC390DA5E6C76ABEEA27A03311B71F1CF4846E9BAC2F0ECC,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386826925021413
8729A3A4348B6AD9EE78C8FC57516FE54BE3DA286988DF1D1BAAEFB3F676CC1C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386771916109311
FFB0B196EF49695B3F3D5D89914A69B4908C8BE6D11025051C760C2E952EFEF7,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438675669410608
77C621B6590B5016DE0D974DA2319AFC76661056C9508D9492E6B11CBB28591D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386748950615396
2F266E6F972517CEBDF97E46157D9046C2B19837AAD0CADDF0A71A30BCE0DAB2,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386610821861308
B1E6B4E1283AB9A98DDB7B20E51D2E4C1A0E6D9A239809A12B27CC65E6410B40,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438660742504615
78F043997F9FE0BAECBCF1B8928B1E6231FEB5195FB3B31A7073C4D65AEB1C7F,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386571394036876
9AF05ED6918BACF6AA9519A22A1103F2002BF884C3C99FB0A7917628B3F77C7C,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386557672974777
FB6A993B24C2A4DFA13AD46DF98E3C09FE753D46E3E71F141521FED308079B28,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386495100014998
8A5CE72DDC86D1332848C1FD7A5DB21810CBE9F99514A712F98A9D6B0FA4E06F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386426435245379
C496880A02C3ED95533F7D42F3FF78B790280181FB36EC7272553F3DDF805557,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386388677819725
1DA69AAB66A30EA1A9C2E4D1A4C5C8BF5348B4B05F4FC4F374B26F7C20A7EBE0,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386386448562716
5E23126039F7054C93FA77868AE9B1DA8B478BBB8865610B2FFC4C70A5F30F90,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386370075791317
4092AAA4AB9E04FA3FA00505AA29033387BBA11A7217A81B851A6645E33794B4,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386327887933974
2EF3674F591DC7C44095A698CB17D439120C03EF3CE97858E515E2F35DBF612E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386317014366681
7CF16F47E6147DA3A98C97F1E6F77B4A5CC519C2D55F7F7F9D893A984E169577,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386289864843398
AED1FD9CA86E32C315FE5FEE02A436230A4D757656D9EDD67C42709F371F3367,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386279984809993
8223FA9AC9DAD0BD3A2920713EF25E8F97C47C40A734A1BE0C1B8F0EF5DBBC5E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386212769374524
59DAEA49A5A443BE591A5B4777C1AE59E3B3C617624A2D8D7194A17D341CAC0C,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386195878552135
A0CFA149804DE42FF77864FFFA24DDB1EB12AD2AA1BB6C8C59AD0EA078B3CA32,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386142095236897
45FAF214FF8533230BE7368B8904C44E9158E21E46520CE1F45ABA5CC64811AC,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386131902015153
030F3C62BCA2906F391739AE27601179D911D1C73155CF900F6FEA133B4F671C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386054759091309
87953E5FEA6CB7686416DFAE67E6D17CD0AEB71DA386217576F1201043CF1FB1,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4386008476396033
A869812BDF9E021DB444296CB6487680D3A689E7E7706F3D866C2809782A5CEE,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385968763276107
F22649E6D1EBE47801A31427810A22948964BB9395C80CB85FC79235B8E2457C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438595045476432
239CA0A9DA7700C5EA53015FBA0863A6CFA09FB45625A5296973E46BFD750CC1,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385927576246727
A2BD833E1BB219924246F587B6FEAC54894FDB09312405191C9C5E4A760E9E0B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385867937622842
A76F8D3474A7B290FB74E7DE0F50C898F44E80952BC3694B232299C49C94EB44,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385827119017166
AC325E586E54324DB7A6CC123E1CCEA74A290C46D3261E7C5E0F47566B972F49,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385721263677947
0A28CDD76E0F1A9E094A3B9FBD859723E9FF9D7CEA32429E050267750ADD36AD,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385611645190408
6F0B7939D796F245CA4C839473A368A59F46AC0089B6D119D41B6302E9622301,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385593743397802
A9AB8733EE9ACCAED388E7319C3A997D38015A8B5B93F5AFDB466ADD93C0837F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438547127938197
8EEA9D08C0B89F2780D128C43E58DDE51BECD69E9D6BFA32BCF4C1660E9652B3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385464003230126
D600EDFBFA8B8D82E0188BFC9351FA779054907C8E2CA426C5951286DD1A4F98,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385454409896154
FEBDC6964D926DEEC9FDDED3C11419C3843250A6FBDC5FBECE0D73456D455153,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385433037648421
8673D124A3E4B7BDFC2752943B491E4AFB5184C1B7C759516EDE0BE7530C5FCB,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385380009723799
2B73ACE28E65B815214CFEA072A566755BF3A8E2B395E1CEF76F4A84099B1CB9,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438536065505492
A126B63ECF9A28F5BD24305EB1F4CFEB1FB58F2E4649851F1E76987E1827B313,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385335546884192
2C0089954EAD906D937A4F1201AA507ADA84562846BC29A6572D883B62025ACA,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438532331808915
7E1598250F77140E10301AD3A9885CF016A4781511B8587BD80A200619928E4D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385296042492657
D42B2A825A5A0C689C6E14DACEEF98FF832BCF36C478BCA54B87BAA7427E0C4D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385212838400558
0C652BA407F29A704178D19CDC318BD77D240EC0767DBE0D7C92EEC6C4654069,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385208938357969
74CBB8F4099A6F4C4F4363CB3442C9AEF6A0B5473CEC8711D9FC5CC0317A8222,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385193464248408
BDA23648418A361B6E91D779C253B32E8998721CEBB0C445CEF87413BAEBC874,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385155515582284
F1B0A10C9CD2BA11EFA54E1D8FDC3418BBF4F7AF9BAADED46828B38A7E0F17BF,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385128635364996
696F9D9498A60397ABA8BBA51369708D543D71887A98E4BE81F0827D02BA866B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385128635364996
843C15310E8922AC18A173A0A4BE13916B491D9B7458ACB6AAC2196D6106869A,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438506358821138
C272F08B604D300D7B89B2A289F50FF712CCC7FD27AC6D9C0E41A8C8B6174761,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385058683797287
9F6EA4CC170B000586095D3F68EC18AE738ECA9F7BC77B492CEFE3E35A2DAD6B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385042753894351
AC4C01C3F1A3C60F6D13923DCAB56AB1A9ADAE9E2E4AC7E4E54974C15FB5C6F6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4385001297785676
4D0428391F33885E29A4BBEE7A00629CE27E79EE01989DF390E9679B06969BFA,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384950269704232
9AB525E59A3876F7F5E8A3988B68AF002A3C1F733DF93075F701BB0C34BA0388,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384934824579385
30DD82911AF13B0CD53D924C8D2ADA993CECE134849F325434BCFCE1DFEDC542,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384768876821537
5D852FDE1EAA828AAEE60D6E6B94E76AB812980C95047D1AA0B420CA5C2F808F,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384515366156133
E9469FE4355238D4E8AC74ECAFB5000538962ACA033186C17B31F705E728982F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384455738326517
5EB6C18346F4CDF9A75024B3BA44991B269507E5ACF3D70724C636B9447DBC43,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384399598205477
D7BB2F73D448697A0183A7D9045EDEDAD484D482C4CB4C40E196FEFC091A01C6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384340750434343
0D91C5E3AC86EEA9FED99DFAD4ABE2CE25C2BB50FAF5A1D02A261CB348178F40,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.438427114861425
67617AF9299E57EE029A68144A471ACDE6A67605459CF4DF644AAE3EC85A3BBA,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384256167594516
9094218D5FE14300DDE0D5D2CA51DCD8A1C8C485C7DF7C5A23F033878283C5C3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384240385346604
6A294C0C8AF030995207B08D821C6739CF2F6F143342DF2F73FA9942A6ECC8E2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384188925230503
F49DAFC9EBC7E8D41F1B855F4918D61F63DD42A2E6BEF1553E6DEAD861790C37,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384178399216334
49ED6717A65ACB724B40CDF2DAFCD40C3F05B694A5F6F5338789907B4FA0B69E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.4384035711772814
